art,klasse,ordnung,familie
1070606,1,108,10815
1100508,1,113,11316
1100902,1,113,11319
1120111,1,115,11509
1120115,1,115,11509
1120202,1,115,11510
1120303,1,115,11512
1160301,1,121,12104
1160401,1,121,12110
1160411,1,121,12110
2010202,2,204,20401
2050207,2,229,22901
2080102,2,234,23404
2080208,2,234,23408
2090731,2,207,20709
2223207,2,250,250072
3010625,3,301,30105
5020201,6,602,60204
5050303,6,605,60503
5050413,6,605,60504
5050502,6,605,60505
5050613,6,605,60506
5070301,6,607,60703
5090102,6,609,60901
5090103,6,609,60905
21102973,1,121,12101
50901010,6,609,60905
50903320,6,603,60301
50903581,6,607,60704
50904186,6,607,60701
50904423,2,235,23506
50906385,6,604,60401
55008622,6,602,60211
