art,klasse,ordnung,familie
1120210,1,115,11510
1120905,1,115,11508
1120920,1,115,11508
1160201,1,121,12103
1160454,1,121,12110
1160707,1,121,12112
1160821,1,121,12115
2010105,2,201,20101
2010202,2,204,20401
2080403,2,234,23414
2090603,2,207,20710
2090609,2,207,20703
2090712,2,207,20709
2090731,2,207,20709
2120321,2,219,21901
2130502,2,244,24415
2130704,2,244,24406
2130706,2,244,24406
3010811,3,301,30107
3030210,3,305,30504
3050212,3,306,30601
5010109,6,601,60101
5050303,6,605,60503
5090102,6,609,60901
21102718,1,115,11510
21103172,6,606,60601
50901010,6,609,60905
50901527,1,120,12001
50901611,1,108,10815
50902495,6,609,60904
50904024,1,121,12110
50904058,2,234,23410
50904186,6,607,60701
50905315,3,305,30513
55010605,1,108,10817
55013790,2,234,23410
