art,klasse,ordnung,familie,behind_scenes
1100902,1,113,11319,0
1120304,1,115,11512,0
1160411,1,121,12110,
2070809,2,206,20611,0
2090603,2,207,20710,0
2090712,2,207,20709,
2090731,2,207,20709,0
2130609,2,244,24408,
2130826,2,244,24407,0
2222723,2,250,250151,0
5010118,6,601,60101,0
5020201,6,602,60204,
5050502,6,605,60505,0
5060102,6,606,60601,
5060210,6,606,60602,
5090101,6,610,61001,0
5090102,6,609,60901,
21102295,6,607,60702,0
21102705,6,610,61002,0
21102895,2,206,20612,
21103172,6,606,60601,
50901010,6,609,60905,0
50902216,2,244,24405,
50904953,6,608,60801,0
