art,klasse,ordnung,familie
1070404,1,108,10813
1070412,1,108,10813
1070418,1,108,10813
1070419,1,108,10813
1070505,1,108,10812
1070518,1,108,10810
1070705,1,108,10815
1070706,1,108,10815
1071205,1,108,10819
1080101,1,109,10901
1080102,1,109,10901
1100510,1,113,11314
1100904,1,113,11322
1120109,1,115,11509
1120203,1,115,11510
1120303,1,115,11512
1120427,1,115,11514
1120810,1,115,11507
1120820,1,115,11507
1120821,1,115,11507
1120829,1,115,11507
1120911,1,115,11508
1120920,1,115,11508
1150204,1,120,12002
1150301,1,120,12003
1160103,1,121,12102
1160201,1,121,12103
1160301,1,121,12104
1160417,1,121,12109
1160430,1,121,12110
1161016,1,121,12124
2010105,2,201,20101
2010202,2,204,20401
2050109,2,231,23102
2050519,2,231,23101
2050602,2,222,22201
2070301,2,206,20603
2070309,2,206,20603
2070401,2,206,20608
2070402,2,206,20608
2070404,2,206,20608
2070405,2,206,20608
2070802,2,206,20611
2070803,2,206,20611
2070811,2,206,20611
2070812,2,206,20611
2080105,2,234,23406
2080203,2,234,23408
2080303,2,243,24303
2080314,2,243,24301
2080318,2,243,24301
2080501,2,234,23401
2080502,2,234,23401
2090210,2,207,20702
2090603,2,207,20710
2130635,2,244,24404
2130704,2,244,24406
2130706,2,244,24406
2130709,2,244,24406
2130710,2,244,24406
2130807,2,244,24407
2130824,2,244,24407
2130923,2,244,24405
2130936,2,244,24405
2150108,2,235,23501
2150233,2,235,23507
2210214,2,241,24103
2210221,2,241,24103
2222108,2,250,250179
2222210,2,250,250178
2222304,2,250,250179
2222314,2,250,250179
2222334,2,250,250179
3010103,3,301,30112
3010815,3,301,30107
3010829,3,301,30107
3030101,3,305,30506
3030103,3,305,30506
3030115,3,305,30506
3030424,3,305,30513
3040111,3,303,30303
3050102,3,306,30602
5040202,6,604,60402
5050303,6,605,60503
21102329,1,121,12117
21102618,1,108,10810
21102636,1,108,10819
21102750,1,121,12102
21102787,3,303,30330
50901305,2,250,250179
50902216,2,244,24405
50902236,2,243,24301
50902264,1,115,11509
50902727,1,113,11312
50902729,1,115,11509
50902829,1,108,10810
50902831,1,108,10810
50903347,1,108,10813
50903488,2,250,250179
50903663,2,207,20702
50903868,2,250,250179
50904489,2,250,250178
50904677,2,250,250179
50904700,2,250,250175
50904716,2,250,250175
50904743,2,250,250138
50905846,3,301,30105
50906286,2,250,250179
55005440,6,612,61204
55005862,6,606,60601
55005969,6,605,60504
55006075,2,250,250179
55008110,2,235,23505
55010403,2,234,23408
55014588,2,223,22308
