art,klasse,ordnung,familie
2070514,2,206,20607
2070803,2,206,20611
2070809,2,206,20611
2090603,2,207,20710
2130317,2,244,24402
5010109,6,601,60101
5040112,6,604,60401
5040202,6,604,60402
5050301,6,605,60503
5050303,6,605,60503
5050613,6,605,60506
5060203,6,606,60602
5060207,6,606,60602
5060210,6,606,60602
5070201,6,607,60702
5070210,6,607,60702
5070215,6,607,60702
5070301,6,607,60703
21102715,1,115,11509
21102895,2,206,20612
21103090,6,607,60702
21103172,6,606,60601
21103173,6,607,60702
21103227,6,607,60705
21103605,6,604,60401
50901648,6,607,60702
50903087,6,606,60602
50903201,6,605,60505
50904186,6,607,60701
50904953,6,608,60801
50905976,6,606,60602
50906055,6,603,60301
50907329,6,606,60602
