art,klasse,ordnung,familie
1020604,1,102,10213
1100707,1,113,11311
1120113,1,115,11509
1160105,1,121,12101
1160411,1,121,12110
1160421,1,121,12110
1160426,1,121,12110
1160704,1,121,12112
2010202,2,204,20401
2070404,2,206,20608
2080117,2,234,23405
2080304,2,243,24303
2090603,2,207,20710
2090719,2,207,20709
2090731,2,207,20709
2150212,2,235,23506
2150225,2,235,23507
2223207,2,250,250072
5010109,6,601,60101
5020201,6,602,60204
5050507,6,605,60505
21102696,6,605,60504
21103173,6,607,60702
21103605,6,604,60401
50904186,6,607,60701
50904933,6,607,60702
50905976,6,606,60602
55006615,6,605,60505
