art,klasse,ordnung,familie
2090709,2,207,20709
2120316,2,219,21901
2130110,2,244,24420
2130220,2,244,24402
2130508,2,244,24415
2130514,2,244,24415
2130525,2,244,24417
2130608,2,244,24404
2130616,2,244,24408
2130621,2,244,24404
2130816,2,244,24407
2130824,2,244,24407
2130827,2,244,24407
2130829,2,244,24407
2130835,2,244,24407
2130908,2,244,24405
2210217,2,241,24103
2222418,2,250,250179
2222706,2,250,250151
3010815,3,301,30107
5090102,6,609,60901
5090103,6,609,60905
50901010,6,609,60905
50901976,6,609,60904
50902216,2,244,24405
50902495,6,609,60904
50903610,6,607,60704
50904946,6,607,60705
