art,klasse,ordnung,familie,behind_scenes
1020604,1,102,10213,0
1020615,1,102,10213,0
1070111,1,108,10802,0
1070119,1,108,10802,0
1070404,1,108,10813,0
1070407,1,108,10813,1
1070409,1,108,10813,0
1070421,1,108,10813,0
1070508,1,108,10812,0
1070521,1,108,10809,0
1070603,1,108,10815,0
1070610,1,108,10815,0
1071111,1,108,10818,0
1071205,1,108,10819,0
1071207,1,108,10819,0
1080201,1,109,10904,0
1080303,1,110,11001,0
1080304,1,110,11001,0
1100506,1,113,11314,0
1100601,1,113,11315,0
1120303,1,115,11512,0
1120304,1,115,11512,0
1120420,1,115,11513,0
1120603,1,115,11504,0
1150102,1,120,12001,0
1150301,1,120,12003,0
1160407,1,121,12108,0
1160411,1,121,12110,0
1160804,1,121,12114,0
1161016,1,121,12124,0
2010102,2,202,20201,0
2050602,2,222,22201,0
2050605,2,222,22201,0
2050606,2,222,22201,0
2070404,2,206,20608,0
2070510,2,206,20606,0
2070520,2,206,20607,0
2070525,2,206,20607,0
2070606,2,206,20609,0
2070803,2,206,20611,0
2070809,2,206,20611,0
2070812,2,206,20611,0
2090505,2,207,20707,0
2090529,2,207,20707,0
2090607,2,207,20710,0
2090709,2,207,20709,0
2090712,2,207,20709,0
2090736,2,207,20709,0
2120204,2,219,21904,0
2120210,2,219,21905,0
2120212,2,219,21905,0
2120308,2,219,21906,0
2120317,2,219,21905,0
2120320,2,219,21901,0
2120335,2,219,21904,0
2130219,2,244,24402,0
2130317,2,244,24402,0
2130525,2,244,24417,0
2130613,2,244,24408,0
2130704,2,244,24406,0
2130706,2,244,24406,0
2130811,2,244,24407,0
2130829,2,244,24407,0
2140212,2,214,21401,0
2200108,2,239,23904,
2200605,2,240,24003,
2222207,2,250,250178,
2222706,2,250,250151,
2222802,2,250,250135,
2222804,2,250,250135,
3010502,3,301,30109,
3010625,3,301,30105,
3010711,3,301,30106,
3010813,3,301,30107,
3040509,3,303,30320,
3070802,4,403,40336,
3070806,4,403,40336,
5010109,6,601,60101,
5020101,6,602,60202,
5020201,6,602,60204,
5040209,6,604,60402,
5050301,6,605,60503,
5050304,6,605,60503,
5050430,6,605,60504,
5050502,6,605,60505,
5060102,6,606,60601,
5060203,6,606,60602,
5070101,6,607,60701,
5070201,6,607,60702,
5070210,6,607,60702,
5090102,6,609,60901,
21102372,6,608,60801,
21102826,6,608,60801,
21102895,2,206,20612,
21102909,5,526,52601,
21102955,1,113,11306,
50901010,6,609,60905,
50905958,2,239,23904,
50907067,3,303,30313,
55003583,6,615,61501,
