art,klasse,ordnung,familie
1020403,1,102,10207
1070508,1,108,10812
1100508,1,113,11316
1100707,1,113,11311
1120303,1,115,11512
1120603,1,115,11504
1160403,1,121,12110
1160436,1,121,12110
1160455,1,121,12110
2010102,2,202,20201
2010104,2,201,20101
2010202,2,204,20401
2070404,2,206,20608
2070511,2,206,20607
2070809,2,206,20611
2070905,2,206,20613
2090205,2,207,20702
2090506,2,207,20707
2090603,2,207,20710
2090606,2,207,20703
2090609,2,207,20703
2090731,2,207,20709
2100312,2,220,22003
2100414,2,220,22005
2120202,2,219,21905
2130205,2,244,24402
2130210,2,244,24402
2130220,2,244,24402
2130704,2,244,24406
2130706,2,244,24406
2130709,2,244,24406
2130908,2,244,24405
3010301,3,301,30103
3010302,3,301,30103
3010625,3,301,30105
3010703,3,301,30106
3010815,3,301,30107
3010819,3,301,30107
3010825,3,301,30107
3030105,3,305,30506
3030110,3,305,30506
3030115,3,305,30506
3030117,3,305,30506
3030207,3,305,30504
3030208,3,305,30504
3030210,3,305,30504
3030222,3,305,30504
3030419,3,305,30513
3030424,3,305,30513
3040111,3,303,30303
3040121,3,303,30303
3040305,3,303,30316
3040309,3,303,30316
3040312,3,303,30316
3040402,3,303,30319
3040707,3,303,30332
3040805,3,303,30330
3070201,4,403,40371
3070206,4,403,40380
5030201,6,603,60302
5040202,6,604,60402
5050302,6,605,60503
5050613,6,605,60506
5060102,6,606,60601
5090102,6,609,60901
21102787,3,303,30330
21102975,6,605,60505
21103172,6,606,60601
21103173,6,607,60702
21103190,3,301,30107
21103304,3,305,30504
21103523,3,305,30504
50902148,1,121,12120
50902216,2,244,24405
50903709,3,305,30504
50906385,6,604,60401
55005449,6,612,61204
55005483,6,612,61213
