art,klasse,ordnung,familie
1030106,1,103,10301
1030108,1,104,10403
1080301,1,110,11001
1100120,1,113,11309
1100121,1,113,11309
1100322,1,113,11336
1100407,1,113,11342
1100902,1,113,11319
1120111,1,115,11509
1120113,1,115,11509
1120303,1,115,11512
1120304,1,115,11512
1120420,1,115,11513
1120603,1,115,11504
1120610,1,115,11504
2010102,2,202,20201
2090214,2,207,20702
2090603,2,207,20710
2090712,2,207,20709
2150207,2,235,23506
3010813,3,301,30107
3010819,3,301,30107
3010825,3,301,30107
3030209,3,305,30504
3030424,3,305,30513
3040305,3,303,30316
5010109,6,601,60101
5020201,6,602,60204
5030201,6,603,60302
5040112,6,604,60401
5050201,6,605,60502
5050301,6,605,60503
5050303,6,605,60503
5050502,6,605,60505
5050613,6,605,60506
5050630,6,605,60506
5060203,6,606,60602
21103170,6,605,60501
21103173,6,607,60702
50903201,6,605,60505
50904611,6,605,60506
55005440,6,612,61204
55007109,6,602,60204
