art,klasse,ordnung,familie
1030106,1,103,10301
1040107,1,106,10608
1070418,1,108,10813
1080303,1,110,11001
1100110,1,113,11304
1120305,1,115,11512
1120420,1,115,11513
2010202,2,204,20401
2070504,2,206,20607
2071108,2,206,20614
2110501,2,223,22305
2110702,2,223,22307
2130704,2,244,24406
2150105,2,235,23501
2222823,2,250,250135
3010604,3,301,30105
3010817,3,301,30107
3010819,3,301,30107
3010825,3,301,30107
3030117,3,305,30506
3030209,3,305,30504
3040111,3,303,30303
3040305,3,303,30316
3040309,3,303,30316
3040402,3,303,30319
3040405,3,303,30319
3060405,4,402,40206
3060501,4,402,40204
3070506,4,403,40326
5020101,6,602,60202
5020201,6,602,60204
5040209,6,604,60402
5050107,6,605,60501
5050301,6,605,60503
5050503,6,605,60505
5050617,6,605,60506
21103173,6,607,60702
21103304,3,305,30504
21103403,1,115,11512
50902219,2,235,23507
50903201,6,605,60505
50904129,6,608,60801
50904186,6,607,60701
50905669,3,305,30514
50906472,6,606,60602
50906708,6,602,60202
