art,klasse,ordnung,familie
1100407,1,113,11342
1100408,1,113,11301
2070520,2,206,20607
2070720,2,206,20612
2070803,2,206,20611
2070809,2,206,20611
2070909,2,206,20613
2070910,2,206,20613
2090402,2,207,20706
2090603,2,207,20710
2120331,2,219,21901
3060405,4,402,40206
3070102,4,403,40303
5050110,6,605,60501
5060102,6,606,60601
5060103,6,606,60601
5060203,6,606,60602
5060205,6,606,60602
5060206,6,606,60602
5070301,6,607,60703
21102271,6,605,60506
21102273,6,607,60702
21102275,6,606,60601
50901910,6,604,60402
50901911,6,605,60505
50903673,6,605,60504
