art,klasse,ordnung,familie
1070111,1,108,10802
1070608,1,108,10815
1070810,1,108,10814
1070817,1,108,10814
1100505,1,113,11314
1100904,1,113,11322
1120122,1,115,11509
1120303,1,115,11512
1120304,1,115,11512
1120603,1,115,11504
1120905,1,115,11508
1120920,1,115,11508
1160103,1,121,12102
1160411,1,121,12110
1160433,1,121,12110
1161019,1,121,12124
2070402,2,206,20608
2080208,2,234,23408
2090603,2,207,20710
2090712,2,207,20709
5010109,6,601,60101
5040202,6,604,60402
5050303,6,605,60503
5050502,6,605,60505
5060102,6,606,60601
5060210,6,606,60602
5070210,6,607,60702
5070301,6,607,60703
21103172,6,606,60601
21103173,6,607,60702
50905976,6,606,60602
50906385,6,604,60401
