art,klasse,ordnung,familie
1020604,1,102,10213
1080303,1,110,11001
1100505,1,113,11314
1100508,1,113,11316
1100601,1,113,11315
1100706,1,113,11311
1120603,1,115,11504
1160411,1,121,12110
3010702,3,301,30106
3010813,3,301,30107
3010815,3,301,30107
3010825,3,301,30107
3030101,3,305,30506
3040312,3,303,30316
3070802,4,403,40336
5010102,6,601,60101
5010119,6,601,60101
5020201,6,602,60204
5040202,6,604,60402
5050301,6,605,60503
5050303,6,605,60503
5050409,6,605,60504
5050426,6,605,60504
5050502,6,605,60505
5050507,6,605,60505
5050522,6,605,60505
5060211,6,606,60602
21102314,1,113,11343
21102374,3,303,30344
21102696,6,605,60504
21102787,3,303,30330
50901010,6,609,60905
50903709,3,305,30504
50903758,6,605,60506
50904946,6,607,60705
50905976,6,606,60602
50906376,6,605,60506
50906411,3,306,30601
55007249,6,605,60501
55008007,6,605,60506
55008106,6,605,60501
