art,klasse,ordnung,familie
1020403,1,102,10207
1020604,1,102,10213
1030106,1,103,10301
1040102,1,106,10608
1040201,1,106,10601
1070309,1,108,10806
1070404,1,108,10813
1070406,1,108,10813
1070416,1,108,10813
1070418,1,108,10813
1070421,1,108,10813
1070520,1,108,10812
1071108,1,108,10818
1071111,1,108,10818
1080201,1,109,10904
1100120,1,113,11309
1100510,1,113,11314
1100601,1,113,11315
1100604,1,113,11315
1100707,1,113,11311
1101005,1,113,11331
1120106,1,115,11509
1120411,1,115,11514
1120603,1,115,11504
1120820,1,115,11507
1120904,1,115,11508
1120909,1,115,11508
1120911,1,115,11508
1120920,1,115,11508
1130101,1,115,11515
1140102,1,119,11901
1150202,1,120,12002
1160103,1,121,12102
1160403,1,121,12110
1160407,1,121,12108
1160411,1,121,12110
1160427,1,121,12110
1160454,1,121,12110
1160811,1,121,12113
1160906,1,121,12120
1161019,1,121,12124
2010202,2,204,20401
2040107,2,231,23105
2050110,2,231,23102
2050112,2,231,23102
2050202,2,229,22901
2050207,2,229,22901
2050210,2,229,22901
2050507,2,231,23101
2050510,2,231,23101
2050511,2,231,23101
2050602,2,222,22201
2070101,2,206,20601
2070301,2,206,20603
2070304,2,206,20603
2070309,2,206,20603
2070514,2,206,20607
2070621,2,206,20609
2070703,2,206,20612
2070803,2,206,20611
2070809,2,206,20611
2080206,2,234,23412
2080212,2,234,23408
2080214,2,234,23410
2080216,2,234,23408
2080303,2,243,24303
2080306,2,243,24303
2080313,2,243,24303
2080411,2,234,23414
2080412,2,234,23414
2080414,2,234,23414
2080507,2,234,23401
2090203,2,207,20702
2090211,2,207,20702
2090218,2,207,20702
2090603,2,207,20710
2100102,2,242,24201
2100201,2,220,22004
2100306,2,220,22003
2100403,2,220,22005
2100413,2,220,22005
2110901,2,223,22308
2120328,2,219,21904
2120338,2,219,21901
2130101,2,244,24420
2130623,2,244,24404
2130704,2,244,24406
2130706,2,244,24406
2130811,2,244,24407
2130835,2,244,24407
2130903,2,244,24405
2130905,2,244,24405
2140103,2,216,21601
2150105,2,235,23501
2150202,2,235,23507
2150210,2,235,23507
2150211,2,235,23507
2150218,2,235,23507
2150234,2,235,23506
2210217,2,241,24103
2223225,2,250,250072
3010625,3,301,30105
3010721,3,301,30106
3010724,3,301,30106
3010815,3,301,30107
3030105,3,305,30506
3030204,3,305,30504
3030207,3,305,30504
3030214,3,305,30504
3030433,3,305,30513
3030443,3,305,30521
3030446,3,305,30513
3030501,3,305,30528
3030505,3,305,30528
3030508,3,305,30528
3030513,3,305,30528
3030524,3,305,30528
3030526,3,305,30528
3030527,3,305,30528
3030529,3,305,30528
3030532,3,305,30528
3030609,3,305,30524
3030613,3,305,30524
3030621,3,305,30524
3030622,3,305,30524
3030645,3,305,30524
3030703,3,305,30527
3030708,3,305,30527
3030711,3,305,30527
3030714,3,305,30527
3030715,3,305,30527
3040312,3,303,30316
3040315,3,303,30315
3040405,3,303,30319
3040802,3,303,30343
3040806,3,303,30343
3041102,3,303,30344
3050210,3,306,30601
3070104,4,403,40311
3070201,4,403,40371
3070313,4,403,40328
3070802,4,403,40336
3070805,4,403,40336
3070806,4,403,40336
3070808,4,403,40336
3070809,4,403,40336
5020201,6,602,60204
5040202,6,604,60402
5050302,6,605,60503
5050303,6,605,60503
5050413,6,605,60504
5050430,6,605,60504
5060204,6,606,60602
5060210,6,606,60602
5090205,2,206,20612
21102231,2,219,21902
21102469,3,303,30319
21102521,2,234,23405
21102570,2,244,24406
21102714,2,219,21902
21102787,3,303,30330
21102895,2,206,20612
21102909,5,526,52601
21102961,2,243,24303
21103052,3,305,30528
21103172,6,606,60601
21103194,3,305,30524
21103247,1,113,11301
21103324,3,305,30528
21103513,2,219,21902
21103624,3,305,30527
50901018,4,403,40327
50902331,3,305,30527
50902521,3,305,30528
50902522,3,305,30528
50902732,3,305,30527
50903183,3,305,30512
50903201,6,605,60505
50903574,6,615,61501
50903577,3,305,30528
50903589,3,305,30513
50903639,3,305,30528
50904340,1,108,10812
50904611,6,605,60506
50905002,3,305,30527
50905006,3,305,30506
50905699,3,303,30337
50905842,3,301,30105
50905976,6,606,60602
50906730,1,115,11507
50907025,3,305,30528
50907198,6,606,60602
55003551,5,550,550072
55003583,6,615,61501
55005270,6,607,60701
55005497,3,305,30517
55008289,3,305,30527
55008779,3,305,30513
55009604,3,305,30528
