art,klasse,ordnung,familie
1120304,1,115,11512
1160411,1,121,12110
1160424,1,121,12110
1160433,1,121,12110
1161019,1,121,12124
2080211,2,234,23410
2080214,2,234,23410
2080216,2,234,23408
2150210,2,235,23507
5010118,6,601,60101
5020201,6,602,60204
5040209,6,604,60402
5050303,6,605,60503
5050426,6,605,60504
5050502,6,605,60505
5050607,6,605,60506
5050613,6,605,60506
5050617,6,605,60506
5050630,6,605,60506
5060203,6,606,60602
21103085,6,606,60601
21103172,6,606,60601
21103173,6,607,60702
50902174,6,609,60905
50903574,6,615,61501
