art,klasse,ordnung,familie
1020403,1,102,10207
1020604,1,102,10213
1030108,1,104,10403
1080303,1,110,11001
1100120,1,113,11309
1100133,1,113,11309
1100505,1,113,11314
1100601,1,113,11315
1100707,1,113,11311
1120111,1,115,11509
1120420,1,115,11513
1120503,1,115,11503
1120508,1,115,11503
1120603,1,115,11504
1160434,1,121,12110
2010105,2,201,20101
2010202,2,204,20401
2010203,2,204,20401
2040107,2,231,23105
2090603,2,207,20710
2130203,2,244,24402
2130405,2,244,24415
2130706,2,244,24406
3010302,3,301,30103
3010825,3,301,30107
3040111,3,303,30303
3040302,3,303,30315
3040512,3,303,30321
3040527,3,303,30320
3040707,3,303,30332
4050101,5,518,51801
4060103,5,520,52001
4080101,5,526,52601
4080105,5,526,52601
4100401,5,550,550139
4120502,5,527,52717
5050301,6,605,60503
5050302,6,605,60503
5060104,6,606,60601
5060203,6,606,60602
5060210,6,606,60602
5070210,6,607,60702
5070301,6,607,60703
21103172,6,606,60601
21103173,6,607,60702
21103468,5,526,52601
21103579,1,113,11325
50901621,5,550,550141
50902959,5,550,550072
50903201,6,605,60505
50903581,6,607,60704
50903997,5,528,52808
50904186,6,607,60701
50905177,5,550,550141
50905236,6,602,60207
50905976,6,606,60602
50906385,6,604,60401
55003727,5,526,52601
55004247,6,603,60305
55005407,6,611,61116
55005530,6,612,61213
55005616,6,612,61204
55005969,6,605,60504
55007109,6,602,60204
55008622,6,602,60211
55011778,6,621,62103
55014030,5,528,52814
