art,klasse,ordnung,familie
1070111,1,108,10802
1100902,1,113,11319
1120111,1,115,11509
1160416,1,121,12110
2020105,2,227,22701
2070301,2,206,20603
2070520,2,206,20607
2070703,2,206,20612
2070704,2,206,20612
2070708,2,206,20612
2070721,2,206,20612
2070726,2,206,20612
2070734,2,206,20612
2070738,2,206,20612
2070803,2,206,20611
2070809,2,206,20611
2070810,2,206,20612
2070812,2,206,20611
2090603,2,207,20710
2090710,2,207,20709
2090712,2,207,20709
2090714,2,207,20709
2090719,2,207,20709
2090731,2,207,20709
2090736,2,207,20709
2130308,2,244,24412
2130320,2,244,24414
2130328,2,244,24414
2130405,2,244,24415
2130515,2,244,24417
2130704,2,244,24406
2130818,2,244,24407
2222613,2,250,250150
2222614,2,250,250150
2222706,2,250,250151
2222724,2,250,250151
2222751,2,250,250151
3010813,3,301,30107
5020201,6,602,60204
5040112,6,604,60401
5050301,6,605,60503
5050303,6,605,60503
5050502,6,605,60505
5050613,6,605,60506
5090102,6,609,60901
21102348,6,605,60501
21102763,2,250,250151
21103227,6,607,60705
50901010,6,609,60905
50902414,6,605,60506
50904129,6,608,60801
50904946,6,607,60705
55006038,2,250,250150
