art,klasse,ordnung,familie
1020604,1,102,10213
1030106,1,103,10301
1120303,1,115,11512
1120304,1,115,11512
1120603,1,115,11504
1160411,1,121,12110
2010202,2,204,20401
2090603,2,207,20710
2130210,2,244,24402
2130704,2,244,24406
2150106,2,235,23501
2150204,2,235,23506
2150207,2,235,23506
2150210,2,235,23507
2150217,2,235,23506
2150218,2,235,23507
2150225,2,235,23507
2150226,2,235,23507
2150305,2,235,23505
2200605,2,240,24003
5010102,6,601,60101
5010109,6,601,60101
5020201,6,602,60204
5040112,6,604,60401
5040202,6,604,60402
5050303,6,605,60503
5050408,6,605,60504
5050502,6,605,60505
5070210,6,607,60702
5090102,6,609,60901
21102348,6,605,60501
21102590,2,207,20709
21103173,6,607,60702
21103457,2,235,23505
21103605,6,604,60401
50903610,6,607,60704
50903875,6,606,60602
