art,klasse,ordnung,familie
1030107,1,104,10403
1040107,1,106,10608
1070706,1,108,10815
1070811,1,108,10814
1071205,1,108,10819
1100702,1,113,11311
1101006,1,113,11331
1120214,1,115,11510
1120612,1,115,11504
1120704,1,115,11506
1120841,1,115,11507
1120905,1,115,11508
1150104,1,120,12001
1160201,1,121,12103
1160411,1,121,12110
1160801,1,121,12116
1160817,1,121,12116
1160821,1,121,12115
1161016,1,121,12124
2010105,2,201,20101
2040108,2,231,23105
2050604,2,222,22201
2080412,2,234,23414
2090603,2,207,20710
2090712,2,207,20709
2130110,2,244,24420
2130215,2,244,24402
2130405,2,244,24415
2130509,2,244,24415
2130515,2,244,24417
2130609,2,244,24408
2130704,2,244,24406
2130706,2,244,24406
2130835,2,244,24407
2150222,2,235,23507
3010825,3,301,30107
3010827,3,301,30107
3030209,3,305,30504
3040111,3,303,30303
3041115,3,303,30344
3050206,3,306,30601
5020201,6,602,60204
5040112,6,604,60401
5050302,6,605,60503
5050303,6,605,60503
5050503,6,605,60505
5090102,6,609,60901
21102561,1,115,11508
21102632,1,108,10814
21103171,1,115,11509
21103172,6,606,60601
50901010,6,609,60905
50901672,3,303,30313
50901976,6,609,60904
50903574,6,615,61501
50905157,1,115,11504
50905886,3,305,30524
50905976,6,606,60602
