art,klasse,ordnung,familie
1120420,1,115,11513
1160425,1,121,12110
1160704,1,121,12112
2080504,2,234,23401
3010302,3,301,30103
3010604,3,301,30105
3010605,3,301,30105
3010625,3,301,30105
3010825,3,301,30107
3030424,3,305,30513
3030516,3,305,30528
3060501,4,402,40204
3060503,4,402,40204
3070515,4,403,40325
5010119,6,601,60101
5040209,6,604,60402
5050115,6,605,60501
5050301,6,605,60503
5050408,6,605,60504
5050426,6,605,60504
5050430,6,605,60504
5050501,6,605,60505
5050517,6,605,60505
5060204,6,606,60602
5060211,6,606,60602
5070214,6,607,60702
21102518,4,403,40380
21102845,3,305,30517
21102950,6,607,60702
21102995,1,102,10201
21103047,3,305,30513
21103476,6,601,60101
21103529,6,607,60702
21103602,6,601,60101
50903253,6,607,60702
50904343,1,115,11509
50904734,6,605,60506
50904771,3,305,30513
50904854,6,607,60701
50905139,6,604,60401
50905215,6,603,60303
50905438,3,305,30513
50905596,3,301,30110
50906055,6,603,60301
50906103,4,403,40328
55007318,2,207,20705
55007488,6,604,60401
55008335,6,605,60506
55009442,6,607,60704
55009601,4,402,40206
55011283,6,605,60505
55011990,6,605,60506
55012643,6,606,60602
55013279,6,605,60501
55014156,6,607,60702
