art,klasse,ordnung,familie
1020403,1,102,10207
1030108,1,104,10403
1100110,1,113,11304
1100119,1,113,11306
1100121,1,113,11309
1100420,1,113,11301
1100508,1,113,11316
1120303,1,115,11512
1120411,1,115,11514
1120418,1,115,11514
2130317,2,244,24402
2130331,2,244,24413
3010604,3,301,30105
3010813,3,301,30107
3040210,3,303,30310
3040402,3,303,30319
3040405,3,303,30319
3040509,3,303,30320
3040512,3,303,30321
3040707,3,303,30332
3041124,3,303,30344
3070506,4,403,40326
5010109,6,601,60101
5020201,6,602,60204
5030201,6,603,60302
21102705,6,610,61002
21102955,1,113,11306
21103171,1,115,11509
50901010,6,609,60905
55007413,6,605,60501
