art,klasse,ordnung,familie
1020604,1,102,10213
1070508,1,108,10812
1100510,1,113,11314
1100603,1,113,11315
1100702,1,113,11311
1120415,1,115,11514
1120603,1,115,11504
1120818,1,115,11507
1120826,1,115,11507
1160103,1,121,12102
1160462,1,121,12109
1161016,1,121,12124
1161025,1,121,12124
2010202,2,204,20401
2090105,2,207,20705
2130715,2,244,24406
3010605,3,301,30105
3010747,3,301,30106
3010825,3,301,30107
3010829,3,301,30107
3030101,3,305,30506
3030204,3,305,30504
3030209,3,305,30504
3040111,3,303,30303
3040309,3,303,30316
3041001,3,303,30328
3060501,4,402,40204
3060502,4,402,40204
3060503,4,402,40204
5050115,6,605,60501
5050301,6,605,60503
5050303,6,605,60503
5050304,6,605,60503
5050413,6,605,60504
5060210,6,606,60602
5070301,6,607,60703
50903610,6,607,60704
50906403,3,301,30106
50906411,3,306,30601
55009442,6,607,60704
