art,klasse,ordnung,familie
1020604,1,102,10213
1070111,1,108,10802
1070112,1,108,10802
1070117,1,108,10802
1070403,1,108,10813
1070404,1,108,10813
1070407,1,108,10813
1070416,1,108,10813
1070430,1,108,10813
1070503,1,108,10810
1070506,1,108,10812
1070508,1,108,10812
1070515,1,108,10809
1070602,1,108,10815
1070603,1,108,10815
1070702,1,108,10815
1070705,1,108,10815
1070825,1,108,10814
1071004,1,108,10815
1071103,1,108,10818
1071203,1,108,10819
1071205,1,108,10819
1071207,1,108,10819
1080101,1,109,10901
1080102,1,109,10901
1080201,1,109,10904
1120102,1,115,11509
1120118,1,115,11509
1120119,1,115,11509
1120306,1,115,11511
1120411,1,115,11514
1120502,1,115,11503
1120603,1,115,11504
1120704,1,115,11506
1120901,1,115,11507
1120905,1,115,11508
1120918,1,115,11508
1120921,1,115,11508
1130102,1,115,11515
1140101,1,119,11901
1140201,1,116,11601
1140303,1,117,11701
1150204,1,120,12002
1160102,1,121,12101
1160202,1,121,12103
1160429,1,121,12110
1160605,1,121,12105
1160805,1,121,12114
1160907,1,121,12120
2010105,2,201,20101
2020105,2,227,22701
2050602,2,222,22201
2080411,2,234,23414
2080414,2,234,23414
2080501,2,234,23401
2080502,2,234,23401
2090529,2,207,20707
2100414,2,220,22005
2100415,2,220,22005
2120212,2,219,21905
2130110,2,244,24420
2150207,2,235,23506
2200108,2,239,23904
2200112,2,239,23904
3010625,3,301,30105
3010715,3,301,30106
3010721,3,301,30106
3010725,3,301,30106
3010803,3,301,30107
3010819,3,301,30107
3010822,3,301,30107
3010825,3,301,30107
3010829,3,301,30107
3030106,3,305,30506
3030110,3,305,30506
3030205,3,305,30504
3030209,3,305,30504
3040104,3,303,30303
3040111,3,303,30303
3040121,3,303,30303
3040509,3,303,30320
3040707,3,303,30332
3040717,3,303,30335
3040720,3,303,30332
3041003,3,303,30328
3041112,3,303,30344
3041122,3,303,30344
3050207,3,306,30601
3070804,4,403,40336
3070808,4,403,40336
3070813,4,403,40334
4030101,5,554,55402
4070211,5,523,52302
4120502,5,527,52717
5010119,6,601,60101
5020201,6,602,60204
5030201,6,603,60302
5050201,6,605,60502
5050301,6,605,60503
5050303,6,605,60503
5050502,6,605,60505
5050613,6,605,60506
5050624,6,605,60506
21102374,3,303,30344
21102583,1,121,12122
21102690,6,602,60202
21102754,1,121,12101
21102857,1,119,11901
21103136,3,301,30113
21103546,2,239,23904
50901171,5,552,55205
50901556,5,528,52831
50901776,5,526,52601
50903064,5,527,52717
50903080,5,528,52831
50903471,1,120,12001
50903574,6,615,61501
50904186,6,607,60701
50905506,5,542,54207
50905522,5,541,54103
50905528,5,541,54103
50905582,5,550,550072
50905603,5,526,52601
50905635,5,550,550072
50905733,5,550,550072
50906189,6,615,61501
50906883,1,115,11514
50906892,1,115,11510
50907326,6,605,60501
50907533,1,109,10901
50907677,5,527,52718
50907691,5,527,52718
55003224,5,526,52603
55003239,5,528,52830
55003264,5,552,55205
55003362,5,526,52601
55003364,5,550,550058
55003382,5,550,550072
55003422,5,550,550130
55003500,5,527,52718
55003516,5,550,550074
55003532,5,550,550054
55003550,5,550,550072
55003554,5,528,52830
55003583,6,615,61501
55003591,5,526,52601
55003630,5,527,52718
55003719,5,526,52601
55003727,5,526,52601
55003814,5,552,55202
55003823,5,528,52830
55003871,5,527,52717
55003900,5,526,52601
55004048,5,550,550072
55004056,5,550,550072
55004362,3,303,30316
55004714,5,550,550072
55008497,5,526,52601
55008679,1,108,10815
55009045,5,544,54403
55009547,1,108,10809
55010026,2,250,250150
