art,klasse,ordnung,familie
1070603,1,108,10815
1070817,1,108,10814
1100702,1,113,11311
1120116,1,115,11509
1120202,1,115,11510
1120905,1,115,11508
1120912,1,115,11508
1120920,1,115,11508
1140102,1,119,11901
1160301,1,121,12104
1160411,1,121,12110
1160811,1,121,12113
1160817,1,121,12116
1161016,1,121,12124
2010105,2,201,20101
2010202,2,204,20401
2050604,2,222,22201
2080412,2,234,23414
2090603,2,207,20710
5050302,6,605,60503
5050501,6,605,60505
5050502,6,605,60505
5060210,6,606,60602
21103173,6,607,60702
21103605,6,604,60401
50901010,6,609,60905
50901527,1,120,12001
50902122,1,115,11506
50903201,6,605,60505
50903581,6,607,60704
50905919,6,605,60504
50905976,6,606,60602
50906385,6,604,60401
