art,klasse,ordnung,familie
1120603,1,115,11504
2010202,2,204,20401
2130511,2,244,24417
2130835,2,244,24407
2210207,2,241,24103
2222706,2,250,250151
3010813,3,301,30107
3010815,3,301,30107
3010825,3,301,30107
3040111,3,303,30303
3040707,3,303,30332
5030201,6,603,60302
5040202,6,604,60402
5050302,6,605,60503
5050504,6,605,60505
5050612,6,605,60506
5070301,6,607,60703
5090102,6,609,60901
21103170,6,605,60501
21103173,6,607,60702
21103190,3,301,30107
50901010,6,609,60905
50902174,6,609,60905
50903201,6,605,60505
50903610,6,607,60704
50904186,6,607,60701
50904611,6,605,60506
50905976,6,606,60602
55003583,6,615,61501
55005407,6,611,61116
55005530,6,612,61213
