art,klasse,ordnung,familie
1020604,1,102,10213
1100702,1,113,11311
1120603,1,115,11504
1150102,1,120,12001
2010102,2,202,20201
2010202,2,204,20401
2090603,2,207,20710
3010825,3,301,30107
3030101,3,305,30506
5010102,6,601,60101
5010111,6,601,60101
5020201,6,602,60204
5040112,6,604,60401
5040202,6,604,60402
5040209,6,604,60402
5050113,6,605,60501
5050301,6,605,60503
5050303,6,605,60503
5050304,6,605,60503
5050425,6,605,60504
5050501,6,605,60505
5050502,6,605,60505
5050617,6,605,60506
5050630,6,605,60506
5070103,6,607,60701
21103043,6,601,60101
21103094,6,605,60501
21103095,6,605,60501
21103244,6,604,60401
50903195,6,604,60401
50903581,6,607,60704
50904854,6,607,60701
50905215,6,603,60303
50906095,6,604,60401
50906439,6,605,60506
