art,klasse,ordnung,familie
1020610,1,102,10213
1070418,1,108,10813
1070421,1,108,10813
1070505,1,108,10812
1070508,1,108,10812
1070608,1,108,10815
1100505,1,113,11314
1100603,1,113,11315
1160407,1,121,12108
2010102,2,202,20201
2010202,2,204,20401
2100407,2,220,22005
2130220,2,244,24402
3010813,3,301,30107
3040121,3,303,30303
3070805,4,403,40336
3070810,4,403,40336
5010109,6,601,60101
5020201,6,602,60204
5040202,6,604,60402
5050301,6,605,60503
5050304,6,605,60503
5050502,6,605,60505
5050524,6,605,60505
5050627,6,605,60506
21102322,6,604,60401
21103095,6,605,60501
21103173,6,607,60702
50901885,6,604,60402
50905234,1,102,10213
50907677,5,527,52718
55003382,5,550,550072
55004566,5,550,550072
