art,klasse,ordnung,familie
1160411,1,121,12110
2090709,2,207,20709
2090712,2,207,20709
2090717,2,207,20709
2130302,2,244,24414
2130310,2,244,24413
2130313,2,244,24413
2130320,2,244,24414
2130323,2,244,24413
2130334,2,244,24413
2130338,2,244,24413
2130704,2,244,24406
2130709,2,244,24406
2130824,2,244,24407
5050502,6,605,60505
5050520,6,605,60505
5070206,6,607,60702
5080106,6,608,60801
5090101,6,610,61001
5090102,6,609,60901
5090103,6,609,60905
21102705,6,610,61002
50901010,6,609,60905
50901858,6,609,60904
50902487,6,609,60904
50903582,6,607,60704
