art,klasse,ordnung,familie
1070609,1,108,10815
1100120,1,113,11309
1100508,1,113,11316
1120210,1,115,11510
1120304,1,115,11512
1120514,1,115,11503
1160433,1,121,12110
2010202,2,204,20401
2020105,2,227,22701
2070404,2,206,20608
2070522,2,206,20607
2070809,2,206,20611
2090603,2,207,20710
2090712,2,207,20709
2090731,2,207,20709
2150225,2,235,23507
3010815,3,301,30107
3010825,3,301,30107
5010109,6,601,60101
5020201,6,602,60204
5050303,6,605,60503
5050502,6,605,60505
21103172,6,606,60601
21103173,6,607,60702
50901251,2,206,20612
50902838,1,115,11514
50902862,1,113,11304
50904392,1,121,12101
50906385,6,604,60401
55005982,1,115,11509
55010751,1,112,11201
