art,klasse,ordnung,familie
1120411,1,115,11514
1160411,1,121,12110
2050606,2,222,22201
2070809,2,206,20611
2070812,2,206,20611
2090603,2,207,20710
3010604,3,301,30105
3010625,3,301,30105
4010906,5,507,50707
4150106,5,552,55201
4231603,5,550,550122
5010102,6,601,60101
5010109,6,601,60101
5020201,6,602,60204
5040202,6,604,60402
5050301,6,605,60503
5050502,6,605,60505
21103020,5,550,550130
21103170,6,605,60501
50901999,5,550,550059
50902021,5,550,550130
50902229,5,550,550130
50903195,6,604,60401
50903294,5,550,550125
50903574,6,615,61501
50903792,6,605,60504
50905510,5,550,550021
50905631,5,550,550075
55003312,5,550,550010
55003364,5,550,550058
55003372,5,550,550074
55003422,5,550,550130
55003486,5,550,550021
55003516,5,550,550074
55003530,5,550,550050
55004165,5,550,550075
55005921,6,607,60702
