art,klasse,ordnung,familie
1120303,1,115,11512
2010102,2,202,20201
2070309,2,206,20603
2070402,2,206,20608
2070404,2,206,20608
2070525,2,206,20607
2070606,2,206,20609
2070621,2,206,20609
2070812,2,206,20611
2090603,2,207,20710
2090606,2,207,20703
2090702,2,207,20709
2090736,2,207,20709
2100403,2,220,22005
2130909,2,244,24405
2130910,2,244,24405
2140218,2,214,21401
3010813,3,301,30107
5040202,6,604,60402
5050110,6,605,60501
5050502,6,605,60505
5050617,6,605,60506
5050627,6,605,60506
5050630,6,605,60506
5060210,6,606,60602
5070101,6,607,60701
5070102,6,607,60701
5070201,6,607,60702
5070301,6,607,60703
21102248,6,607,60702
50901010,6,609,60905
50901199,6,605,60504
50902209,6,606,60602
50906385,6,604,60401
