art,klasse,ordnung,familie
1070701,1,108,10815
1070802,1,108,10814
1070811,1,108,10814
1070814,1,108,10814
1150102,1,120,12001
1160806,1,121,12118
2010105,2,201,20101
2100414,2,220,22005
3010404,3,301,30113
3010812,3,301,30107
3010819,3,301,30107
3030442,3,305,30513
3030709,3,305,30527
3041115,3,303,30344
3050206,3,306,30601
5010109,6,601,60101
5020201,6,602,60204
21103172,6,606,60601
21103173,6,607,60702
21103194,3,305,30524
50903703,1,108,10815
50905886,3,305,30524
55009952,1,115,11507
