art,klasse,ordnung,familie
1020401,1,102,10208
1060101,1,107,10701
1070120,1,108,10802
1070303,1,108,10807
1070403,1,108,10813
1070811,1,108,10814
1070912,1,108,10816
1071108,1,108,10818
1080102,1,109,10901
1080202,1,109,10904
1080301,1,110,11001
1100705,1,113,11312
1100706,1,113,11311
1120118,1,115,11509
1120121,1,115,11509
1120203,1,115,11510
1120306,1,115,11511
1120415,1,115,11514
1120603,1,115,11504
1120918,1,115,11508
1120921,1,115,11508
1120925,1,115,11508
1140102,1,119,11901
1140104,1,119,11901
1140107,1,119,11901
1160106,1,121,12101
1160407,1,121,12108
1161007,1,121,12124
1161025,1,121,12124
2010301,2,203,20301
2020105,2,227,22701
2050510,2,231,23101
2050517,2,231,23101
2050602,2,222,22201
2070302,2,206,20603
2070309,2,206,20603
2070509,2,206,20607
2070513,2,206,20607
2070520,2,206,20607
2070524,2,206,20607
2070527,2,206,20607
2070704,2,206,20612
2070712,2,206,20612
2070733,2,206,20612
2070803,2,206,20611
2070809,2,206,20611
2070812,2,206,20611
2071104,2,206,20614
2080111,2,234,23404
2080212,2,234,23408
2080216,2,234,23408
2080313,2,243,24303
2080507,2,234,23401
2090211,2,207,20702
2090529,2,207,20707
2090614,2,207,20710
2100415,2,220,22005
2110208,2,223,22319
2120113,2,219,21908
2120203,2,219,21905
2120206,2,219,21904
2120212,2,219,21905
2120317,2,219,21905
2130814,2,244,24407
2140104,2,216,21601
2140213,2,214,21401
2150252,2,235,23506
2200102,2,239,23904
2220801,2,250,250125
2221201,2,250,250122
2222415,2,250,250175
2222608,2,250,250150
2222804,2,250,250135
2223219,2,250,250072
2223220,2,250,250072
3010401,3,301,30114
3010407,3,301,30114
3010827,3,301,30107
3040101,3,303,30303
3040104,3,303,30303
3040504,3,303,30320
3040802,3,303,30343
3040804,3,303,30330
3040806,3,303,30343
3041110,3,303,30344
3041112,3,303,30344
3060504,4,402,40204
3070802,4,403,40336
3070806,4,403,40336
3070808,4,403,40336
4010406,5,505,50506
4070211,5,523,52302
4230115,5,550,550009
4232701,5,550,550017
5040202,6,604,60402
5050301,6,605,60503
5050304,6,605,60503
5070301,6,607,60703
21102438,1,121,12124
21102878,1,121,12124
21102950,6,607,60702
21103020,5,550,550130
50901093,2,206,20612
50901167,5,552,55206
50902026,5,550,550030
50902219,2,235,23507
50902447,2,219,21908
50902529,1,115,11509
50902549,4,403,40362
50902982,5,550,550017
50903052,5,523,52304
50903053,5,523,52304
50903064,5,527,52717
50903521,2,206,20614
50903567,6,604,60402
50905038,5,550,550017
50905285,3,305,30528
50905303,5,549,54901
50905500,5,547,54705
50905548,5,547,54705
50906263,6,605,60506
55003214,5,527,52718
55003281,5,550,550074
55003290,5,547,54705
55003338,5,527,52718
55003371,5,550,550074
55003372,5,550,550074
55003422,5,550,550130
55003431,5,550,550043
55003454,5,550,550059
55003486,5,550,550021
55003516,5,550,550074
55003532,5,550,550054
55003588,5,552,55205
55003589,5,550,550011
55003675,5,550,550074
55003685,5,550,550010
55004289,5,550,550074
55005088,5,550,550017
55007864,5,550,550066
55010213,4,403,40328
55010313,1,113,11323
55010452,4,402,40201
55010915,6,605,60505
55010916,6,607,60702
55013299,1,113,11344
