art,klasse,ordnung,familie
1020604,1,102,10213
1070111,1,108,10802
1070418,1,108,10813
1070419,1,108,10813
1070505,1,108,10812
1070521,1,108,10809
1070603,1,108,10815
1070608,1,108,10815
1070612,1,108,10815
1070703,1,108,10815
1070706,1,108,10815
1070809,1,108,10814
1070823,1,108,10814
1070911,1,108,10816
1071003,1,108,10815
1071006,1,108,10815
1071111,1,108,10818
1071205,1,108,10819
1071208,1,108,10819
1120110,1,115,11509
1120121,1,115,11509
1120303,1,115,11512
1120306,1,115,11511
1120502,1,115,11503
1120703,1,115,11506
1120820,1,115,11507
1120826,1,115,11507
1120827,1,115,11507
1120905,1,115,11508
1120916,1,115,11508
1120921,1,115,11508
1120925,1,115,11508
1160429,1,121,12110
1160907,1,121,12120
2010102,2,202,20201
2010202,2,204,20401
2050108,2,231,23102
2050119,2,231,23102
2050201,2,229,22901
2050401,2,231,23103
2050504,2,231,23101
2050511,2,231,23101
2050512,2,231,23101
2070301,2,206,20603
2070519,2,206,20607
2070524,2,206,20607
2070703,2,206,20612
2070708,2,206,20612
2090603,2,207,20710
2090609,2,207,20703
2100407,2,220,22005
2110702,2,223,22307
2130206,2,244,24402
2130321,2,244,24413
2130405,2,244,24415
2130508,2,244,24415
2130509,2,244,24415
2130525,2,244,24417
2130613,2,244,24408
2130616,2,244,24408
2130704,2,244,24406
2130706,2,244,24406
2130811,2,244,24407
2130816,2,244,24407
2140218,2,214,21401
2200204,2,240,24001
3010817,3,301,30107
3010819,3,301,30107
3010825,3,301,30107
3030108,3,305,30506
3030116,3,305,30506
3030208,3,305,30504
3030209,3,305,30504
3030210,3,305,30504
3030216,3,305,30504
3030424,3,305,30513
3040111,3,303,30303
3040305,3,303,30316
3040309,3,303,30316
3040402,3,303,30319
3040405,3,303,30319
3040512,3,303,30321
3040805,3,303,30330
3041116,3,303,30344
3050206,3,306,30601
5030102,6,603,60301
5050303,6,605,60503
5090102,6,609,60901
21102265,3,301,30110
21102279,3,303,30319
21102632,1,108,10814
21102965,3,301,30107
50905142,2,244,24405
50906030,3,305,30513
50906892,1,115,11510
55005449,6,612,61204
55005739,3,303,30344
