art,klasse,ordnung,familie
1020403,1,102,10207
1100505,1,113,11314
1100510,1,113,11314
1120118,1,115,11509
1120303,1,115,11512
1120304,1,115,11512
1120401,1,115,11514
1120503,1,115,11503
1120603,1,115,11504
1120812,1,115,11507
1120818,1,115,11507
1120826,1,115,11507
1160403,1,121,12110
2130704,2,244,24406
2130908,2,244,24405
3010301,3,301,30103
3010825,3,301,30107
5010109,6,601,60101
5020201,6,602,60204
5050302,6,605,60503
5050502,6,605,60505
21103605,6,604,60401
50901263,1,113,11333
50902219,2,235,23507
50905215,6,603,60303
55007109,6,602,60204
