art,klasse,ordnung,familie
1020611,1,102,10213
1070111,1,108,10802
1070408,1,108,10813
1070606,1,108,10815
1070811,1,108,10814
1100505,1,113,11314
1100510,1,113,11314
1100904,1,113,11322
1120304,1,115,11512
1120510,1,115,11501
1120603,1,115,11504
1120604,1,115,11504
1120609,1,115,11504
1120812,1,115,11507
1120925,1,115,11508
1160410,1,121,12110
1160411,1,121,12110
1160412,1,121,12109
1160413,1,121,12109
1160704,1,121,12112
1160709,1,121,12112
1161016,1,121,12124
2010102,2,202,20201
2010105,2,201,20101
2010202,2,204,20401
2040105,2,231,23105
2050207,2,229,22901
2050215,2,229,22901
2070402,2,206,20608
2070404,2,206,20608
2070621,2,206,20609
2080304,2,243,24303
2090603,2,207,20710
2090606,2,207,20703
2090712,2,207,20709
2090719,2,207,20709
2090731,2,207,20709
2100404,2,220,22005
2100413,2,220,22005
2150105,2,235,23501
2150225,2,235,23507
2222508,2,250,250158
5020201,6,602,60204
5040112,6,604,60401
5040114,6,604,60401
5040202,6,604,60402
5040205,6,604,60402
5050115,6,605,60501
5050301,6,605,60503
5050303,6,605,60503
5050304,6,605,60503
5050413,6,605,60504
5050428,6,605,60504
5050429,6,605,60504
5050502,6,605,60505
5050507,6,605,60505
5050510,6,605,60505
5050524,6,605,60505
5050611,6,605,60506
5050624,6,605,60506
5050630,6,605,60506
5060102,6,606,60601
5060210,6,606,60602
21102782,1,121,12124
21103605,6,604,60401
50901010,6,609,60905
50901199,6,605,60504
50902219,2,235,23507
50903581,6,607,60704
50905236,6,602,60207
50905976,6,606,60602
55006970,1,113,11304
