art,klasse,ordnung,familie
1160411,1,121,12110
1160413,1,121,12109
1161016,1,121,12124
1161019,1,121,12124
2010105,2,201,20101
2010202,2,204,20401
2070402,2,206,20608
2090603,2,207,20710
2090717,2,207,20709
5040112,6,604,60401
5050303,6,605,60503
5050613,6,605,60506
5050628,6,605,60506
5060102,6,606,60601
5060210,6,606,60602
21102538,6,607,60701
21102973,1,121,12101
21103170,6,605,60501
21103172,6,606,60601
21103173,6,607,60702
50903201,6,605,60505
50903782,6,607,60704
50904186,6,607,60701
50904611,6,605,60506
50904953,6,608,60801
50905976,6,606,60602
