art,klasse,ordnung,familie
1070508,1,108,10812
1080101,1,109,10901
1080102,1,109,10901
1080302,1,110,11001
1080303,1,110,11001
1100505,1,113,11314
1100510,1,113,11314
1100511,1,113,11314
1120109,1,115,11509
1120202,1,115,11510
1120212,1,115,11510
1120303,1,115,11512
1120427,1,115,11514
1120814,1,115,11507
1120820,1,115,11507
1120821,1,115,11507
1120905,1,115,11508
1120911,1,115,11508
1120920,1,115,11508
1150301,1,120,12003
1160103,1,121,12102
1160301,1,121,12104
1160411,1,121,12110
1160417,1,121,12109
1160430,1,121,12110
1160906,1,121,12120
1161019,1,121,12124
2010102,2,202,20201
2050208,2,229,22901
2070301,2,206,20603
2070611,2,206,20611
2070812,2,206,20611
2070908,2,206,20613
2080203,2,234,23408
2080232,2,234,23408
2080314,2,243,24301
2080318,2,243,24301
2080501,2,234,23401
2080502,2,234,23401
2080507,2,234,23401
2090202,2,207,20702
2090205,2,207,20702
2090206,2,207,20702
2090603,2,207,20710
2090609,2,207,20703
2090712,2,207,20709
2100102,2,242,24201
2100113,2,242,24201
2110205,2,223,22318
2110901,2,223,22308
2120329,2,219,21901
2130525,2,244,24417
2130704,2,244,24406
2130705,2,244,24406
2130706,2,244,24406
2130709,2,244,24406
2130710,2,244,24406
2130811,2,244,24407
2130818,2,244,24407
2130826,2,244,24407
2130836,2,244,24407
2150214,2,235,23503
2150233,2,235,23507
2210214,2,241,24103
3010109,3,301,30112
3010625,3,301,30105
3010815,3,301,30107
3030104,3,305,30506
3030113,3,305,30506
3030118,3,305,30506
3050102,3,306,30602
3050106,3,306,30602
5010109,6,601,60101
5020201,6,602,60204
5040202,6,604,60402
5050301,6,605,60503
5050303,6,605,60503
5050508,6,605,60505
5060210,6,606,60602
5070210,6,607,60702
5090102,6,609,60901
21102570,2,244,24406
21102750,1,121,12102
21102973,1,121,12101
21103039,2,235,23506
21103172,6,606,60601
21103173,6,607,60702
21103303,3,305,30517
50901010,6,609,60905
50901976,6,609,60904
50902216,2,244,24405
50904186,6,607,60701
50904402,2,234,23408
50904611,6,605,60506
50905845,3,301,30105
50905909,2,234,23411
50906385,6,604,60401
50907606,6,609,60906
55005969,6,605,60504
55008335,6,605,60506
55009286,1,108,10811
