art,klasse,ordnung,familie
1070111,1,108,10802
1070505,1,108,10812
1070706,1,108,10815
1070908,1,108,10817
1120123,1,115,11509
1120206,1,115,11510
1120814,1,115,11507
1120821,1,115,11507
1120911,1,115,11508
1120920,1,115,11508
1160103,1,121,12102
1160201,1,121,12103
1160411,1,121,12110
1160804,1,121,12114
1161019,1,121,12124
2010102,2,202,20201
2050507,2,231,23101
2070101,2,206,20601
2070404,2,206,20608
2070811,2,206,20611
2071001,2,206,20615
2150214,2,235,23503
5040202,6,604,60402
5050303,6,605,60503
21103272,1,108,10812
21103528,1,102,10201
50902729,1,115,11509
50903793,1,115,11513
