art,klasse,ordnung,familie
1030108,1,104,10403
1040107,1,106,10608
1070305,1,108,10806
1070418,1,108,10813
1070810,1,108,10814
1100401,1,113,11339
1100425,1,113,11342
1100703,1,113,11312
1100707,1,113,11311
1120118,1,115,11509
1120304,1,115,11512
1120420,1,115,11513
1120503,1,115,11503
1120609,1,115,11504
2130101,2,244,24420
2130321,2,244,24413
2210216,2,241,24103
2222716,2,250,250151
2222738,2,250,250151
3010202,3,301,30110
3010301,3,301,30103
3010610,3,301,30105
3010803,3,301,30107
3010815,3,301,30107
3010822,3,301,30107
3010827,3,301,30107
3010828,3,301,30107
3030103,3,305,30506
3030104,3,305,30506
3030105,3,305,30506
3030108,3,305,30506
3030109,3,305,30506
3030111,3,305,30506
3030117,3,305,30506
3030118,3,305,30506
3030119,3,305,30506
3030207,3,305,30504
3030208,3,305,30504
3030209,3,305,30504
3030212,3,305,30504
3030213,3,305,30504
3030215,3,305,30504
3030216,3,305,30504
3030401,3,305,30513
3030405,3,305,30513
3030408,3,305,30513
3030409,3,305,30513
3030416,3,305,30513
3030419,3,305,30513
3030424,3,305,30513
3030425,3,305,30517
3030426,3,305,30513
3030429,3,305,30513
3030432,3,305,30514
3030433,3,305,30513
3030435,3,305,30513
3030436,3,305,30513
3030442,3,305,30513
3030443,3,305,30521
3030448,3,305,30513
3030451,3,305,30513
3030503,3,305,30528
3030504,3,305,30528
3030508,3,305,30528
3030509,3,305,30528
3030527,3,305,30528
3030530,3,305,30528
3030715,3,305,30527
3040111,3,303,30303
3040210,3,303,30310
3040213,3,303,30310
3040305,3,303,30316
3040309,3,303,30316
3040312,3,303,30316
3040320,3,303,30315
3040402,3,303,30319
3040509,3,303,30320
3040512,3,303,30321
3040517,3,303,30324
3040521,3,303,30320
3040527,3,303,30320
3040530,3,303,30321
3040605,3,303,30338
3040707,3,303,30332
3040720,3,303,30332
3040802,3,303,30343
3040901,3,303,30340
3041102,3,303,30344
3041116,3,303,30344
3041123,3,303,30344
3041303,3,303,30342
3050105,3,306,30602
3060405,4,402,40206
3070201,4,403,40371
3070301,4,403,40328
3070310,4,403,40328
3070502,4,403,40325
3070504,4,403,40325
3070506,4,403,40326
3070601,4,403,40323
3070605,4,403,40323
3070702,4,403,40360
3070805,4,403,40336
3070806,4,403,40336
3070810,4,403,40336
3070902,4,403,40307
5030201,6,603,60302
5090201,6,610,61002
21102244,3,305,30513
21102304,3,303,30301
21102409,3,305,30513
21102422,3,305,30528
21102429,3,305,30513
21102471,3,305,30506
21102479,3,305,30506
21102496,3,305,30513
21102660,3,305,30513
21102663,3,305,30506
21102705,6,610,61002
21102738,3,305,30506
21102827,3,305,30513
21102841,4,403,40382
21102845,3,305,30517
21102925,3,305,30513
21102931,3,305,30513
21103047,3,305,30513
21103052,3,305,30528
21103053,3,305,30528
21103065,3,305,30513
21103303,3,305,30517
21103332,3,305,30528
21103333,3,305,30527
21103434,3,305,30513
21103453,3,305,30513
21103619,3,305,30513
21103658,3,303,30330
50901010,6,609,60905
50901024,3,305,30513
50901336,3,305,30504
50901647,3,305,30513
50901653,3,305,30513
50901684,3,305,30528
50901688,3,305,30528
50901689,3,305,30528
50901692,3,305,30528
50901693,3,305,30528
50901695,3,305,30528
50901700,3,305,30528
50901706,4,403,40336
50901717,3,305,30527
50901718,3,305,30527
50901723,3,305,30527
50901753,4,403,40382
50901849,4,403,40323
50901928,3,305,30513
50901938,3,305,30513
50901939,3,305,30513
50901940,3,305,30513
50901956,3,305,30503
50902036,3,305,30513
50902134,3,305,30527
50902556,3,305,30513
50902659,4,402,40206
50902662,4,403,40382
50902749,4,403,40303
50902787,4,403,40382
50902919,3,305,30513
50902929,3,305,30513
50902992,3,305,30504
50903025,3,305,30513
50903105,3,305,30504
50903114,3,305,30527
50903187,3,305,30527
50903229,3,305,30513
50903351,3,305,30513
50903352,3,305,30513
50903525,3,305,30504
50903527,3,305,30527
50903529,3,305,30528
50903546,3,305,30513
50903630,3,303,30321
50903631,3,303,30321
50903639,3,305,30528
50903657,4,403,40382
50903794,3,305,30513
50903795,3,305,30513
50903946,3,305,30513
50903951,3,305,30504
50904057,3,305,30506
50904776,3,305,30506
50904909,4,403,40382
50904910,3,305,30527
50905006,3,305,30506
50905214,3,305,30513
50905361,3,305,30513
50905365,3,305,30513
50905418,3,303,30301
50905481,3,305,30513
50905529,4,403,40360
50905599,3,305,30513
50905707,3,305,30513
50905740,3,305,30513
50905741,3,305,30513
50905746,3,305,30513
50905845,3,301,30105
50906009,3,305,30527
50906399,3,305,30513
50906408,4,403,40382
50906415,3,305,30528
50906500,3,305,30506
50906690,4,403,40382
50906708,6,602,60202
50906712,3,305,30513
50906718,3,305,30513
50906902,3,305,30527
50907025,3,305,30528
