art,klasse,ordnung,familie
1100603,1,113,11315
1100608,1,113,11313
1120814,1,115,11507
1150301,1,120,12003
1160103,1,121,12102
1160413,1,121,12109
1160417,1,121,12109
2010102,2,202,20201
2090603,2,207,20710
2130704,2,244,24406
2130706,2,244,24406
2130709,2,244,24406
2130719,2,244,24406
2210214,2,241,24103
3010815,3,301,30107
5010109,6,601,60101
5050303,6,605,60503
5050613,6,605,60506
5060210,6,606,60602
21103605,6,604,60401
50902216,2,244,24405
50904186,6,607,60701
55013481,1,108,10809
