art,klasse,ordnung,familie
1100508,1,113,11316
1120111,1,115,11509
1120115,1,115,11509
1120304,1,115,11512
1120420,1,115,11513
2090603,2,207,20710
2090712,2,207,20709
5010109,6,601,60101
5020201,6,602,60204
5040102,6,604,60401
5040112,6,604,60401
5040202,6,604,60402
5050301,6,605,60503
5050426,6,605,60504
5060102,6,606,60601
5070210,6,607,60702
5080106,6,608,60801
21102322,6,604,60401
21103095,6,605,60501
21103172,6,606,60601
21103173,6,607,60702
21103192,6,604,60401
21103589,6,607,60702
50901632,6,604,60401
50903201,6,605,60505
50903391,6,603,60301
50904186,6,607,60701
50904611,6,605,60506
50904953,6,608,60801
50905215,6,603,60303
50905919,6,605,60504
50905976,6,606,60602
50907649,6,603,60301
55008171,6,603,60301
55008172,6,604,60401
