art,klasse,ordnung,familie,behind_scenes
1020403,1,102,10207,
1020604,1,102,10213,0
1040102,1,106,10608,0
1070104,1,108,10802,0
1070111,1,108,10802,
1100119,1,113,11306,0
1100335,1,113,11340,0
1100401,1,113,11339,
1100505,1,113,11314,0
1120303,1,115,11512,0
1120603,1,115,11504,0
1160103,1,121,12102,0
1160817,1,121,12116,0
2010105,2,201,20101,0
2010202,2,204,20401,0
2040108,2,231,23105,
2050104,2,231,23102,0
2050118,2,231,23102,0
2050207,2,229,22901,
2050503,2,231,23101,0
2050504,2,231,23101,0
2050507,2,231,23101,
2050511,2,231,23101,
2050517,2,231,23101,0
2070301,2,206,20603,
2070404,2,206,20608,
2070511,2,206,20607,0
2070606,2,206,20609,
2070703,2,206,20612,
2070734,2,206,20612,
2070803,2,206,20611,
2070809,2,206,20611,
2070812,2,206,20611,0
2070905,2,206,20613,
2090205,2,207,20702,0
2090505,2,207,20707,
2090506,2,207,20707,0
2090509,2,207,20707,0
2090603,2,207,20710,
2090609,2,207,20703,
2090719,2,207,20709,0
2110405,2,223,22302,0
2120305,2,219,21904,0
2120308,2,219,21906,0
2120309,2,219,21901,
2120320,2,219,21901,0
2120328,2,219,21904,0
2130317,2,244,24402,
2130405,2,244,24415,
2130509,2,244,24415,
2130511,2,244,24417,0
2130835,2,244,24407,0
2140212,2,214,21401,
2222706,2,250,250151,
2222716,2,250,250151,
3010604,3,301,30105,
3010625,3,301,30105,
3010703,3,301,30106,
3010815,3,301,30107,
3010825,3,301,30107,
3030209,3,305,30504,
3040111,3,303,30303,
3040512,3,303,30321,
3041303,3,303,30342,
3060501,4,402,40204,
3070201,4,403,40371,
5010118,6,601,60101,
5020201,6,602,60204,
5050502,6,605,60505,
5060102,6,606,60601,
5060210,6,606,60602,
5070101,6,607,60701,
5090102,6,609,60901,
21102705,6,610,61002,
21102895,2,206,20612,
21103227,6,607,60705,
21103237,3,305,30513,
50901010,6,609,60905,
50901976,6,609,60904,
50902320,3,305,30519,
50902322,3,305,30513,
55009958,3,305,30513,
