art,klasse,ordnung,familie
1100505,1,113,11314
1160411,1,121,12110
1161019,1,121,12124
2010105,2,201,20101
2070404,2,206,20608
2090603,2,207,20710
2090731,2,207,20709
2130321,2,244,24413
2130509,2,244,24415
5010109,6,601,60101
5050301,6,605,60503
5050303,6,605,60503
5050502,6,605,60505
5060210,6,606,60602
5070201,6,607,60702
5090102,6,609,60901
5090103,6,609,60905
21102538,6,607,60701
21103172,6,606,60601
50901010,6,609,60905
50903581,6,607,60704
50903610,6,607,60704
50906385,6,604,60401
