art,klasse,ordnung,familie
2120305,2,219,21904
2130110,2,244,24420
2130220,2,244,24402
2130328,2,244,24414
2130331,2,244,24413
2130509,2,244,24415
2130511,2,244,24417
2130704,2,244,24406
2130707,2,244,24406
2130717,2,244,24406
2130811,2,244,24407
2130908,2,244,24405
2222823,2,250,250135
5050301,6,605,60503
5050502,6,605,60505
5050613,6,605,60506
5060210,6,606,60602
5090101,6,610,61001
5090102,6,609,60901
21103153,2,214,21401
50901010,6,609,60905
50901976,6,609,60904
50903574,6,615,61501
