art,klasse,ordnung,familie
1020604,1,102,10213
5010109,6,601,60101
5020201,6,602,60204
5030201,6,603,60302
5040112,6,604,60401
5040209,6,604,60402
5050201,6,605,60502
5050301,6,605,60503
5050502,6,605,60505
5050611,6,605,60506
5060203,6,606,60602
21102318,6,605,60501
21102339,6,605,60506
21103094,6,605,60501
21103517,6,605,60506
21103549,6,605,60506
50905897,6,605,60501
50906115,6,605,60505
50906376,6,605,60506
50906516,6,604,60401
55006633,6,606,60602
55007249,6,605,60501
55008007,6,605,60506
