art,klasse,ordnung,familie,behind_scenes
1100120,1,113,11309,0
1100702,1,113,11311,0
1120303,1,115,11512,0
1120304,1,115,11512,0
1120420,1,115,11513,0
1120818,1,115,11507,0
1160105,1,121,12101,0
1160411,1,121,12110,0
1160424,1,121,12110,0
1161004,1,121,12124,0
1161019,1,121,12124,0
2090712,2,207,20709,0
2150105,2,235,23501,0
2150212,2,235,23506,0
2150225,2,235,23507,0
5010118,6,601,60101,
5020201,6,602,60204,
5030201,6,603,60302,
5040112,6,604,60401,
5040202,6,604,60402,
5050115,6,605,60501,
5050301,6,605,60503,
5050303,6,605,60503,
5050413,6,605,60504,
5050502,6,605,60505,
5050613,6,605,60506,
5070201,6,607,60702,
