art,klasse,ordnung,familie
1070520,1,108,10812
1120820,1,115,11507
2010101,2,202,20201
2050602,2,222,22201
2070304,2,206,20603
2070309,2,206,20603
2070803,2,206,20611
2070809,2,206,20611
2080203,2,234,23408
2080501,2,234,23401
2090212,2,207,20702
2090603,2,207,20710
2090709,2,207,20709
2090712,2,207,20709
2090717,2,207,20709
2090719,2,207,20709
2090731,2,207,20709
2090734,2,207,20709
2100201,2,220,22004
2100331,2,220,22003
2130321,2,244,24413
2130516,2,244,24417
2130606,2,244,24404
2130609,2,244,24408
2130621,2,244,24404
2130704,2,244,24406
2130706,2,244,24406
2130716,2,244,24406
2130803,2,244,24407
2130824,2,244,24407
2130836,2,244,24407
2150105,2,235,23501
2210214,2,241,24103
3010407,3,301,30114
3010625,3,301,30105
3010815,3,301,30107
3030101,3,305,30506
3030116,3,305,30506
5050303,6,605,60503
5070301,6,607,60703
5090102,6,609,60901
21102570,2,244,24406
21102705,6,610,61002
50901010,6,609,60905
50901976,6,609,60904
50902216,2,244,24405
50902265,1,115,11509
50902487,6,609,60904
50903574,6,615,61501
50903581,6,607,60704
50903610,6,607,60704
50904545,2,244,24404
50905976,6,606,60602
50906938,2,244,24404
50907377,2,241,24103
55003583,6,615,61501
