art,klasse,ordnung,familie
1160403,1,121,12110
1161020,1,121,12124
2010102,2,202,20201
2010105,2,201,20101
2070809,2,206,20611
2090603,2,207,20710
2130203,2,244,24402
2130511,2,244,24417
2130516,2,244,24417
2130826,2,244,24407
3010625,3,301,30105
3010813,3,301,30107
3010825,3,301,30107
3030104,3,305,30506
3030424,3,305,30513
3040111,3,303,30303
3040305,3,303,30316
3040512,3,303,30321
4060102,5,520,52001
5010109,6,601,60101
5020201,6,602,60204
5050504,6,605,60505
5050613,6,605,60506
5060210,6,606,60602
5070210,6,607,60702
5070301,6,607,60703
5090102,6,609,60901
21103172,6,606,60601
21103173,6,607,60702
21103216,2,244,24419
50901010,6,609,60905
50901976,6,609,60904
50903610,6,607,60704
50904186,6,607,60701
50905215,6,603,60303
50905919,6,605,60504
50905976,6,606,60602
50906055,6,603,60301
55007930,6,620,62001
