art,klasse,ordnung,familie
1070706,1,108,10815
1100505,1,113,11314
1100601,1,113,11315
1120202,1,115,11510
1120212,1,115,11510
1120301,1,115,11512
1120820,1,115,11507
1120821,1,115,11507
1120905,1,115,11508
1120911,1,115,11508
1120920,1,115,11508
1150301,1,120,12003
1160103,1,121,12102
1160201,1,121,12103
1160301,1,121,12104
1160403,1,121,12110
1160411,1,121,12110
2010102,2,202,20201
2050602,2,222,22201
2070401,2,206,20608
2070404,2,206,20608
2070621,2,206,20609
2090603,2,207,20710
2090712,2,207,20709
2090719,2,207,20709
2090731,2,207,20709
2130704,2,244,24406
2130709,2,244,24406
2210214,2,241,24103
5010109,6,601,60101
5020201,6,602,60204
5040202,6,604,60402
5050303,6,605,60503
5050501,6,605,60505
5060210,6,606,60602
5070301,6,607,60703
21102750,1,121,12102
21102973,1,121,12101
21103170,6,605,60501
21103172,6,606,60601
50902216,2,244,24405
50902729,1,115,11509
50903581,6,607,60704
50904186,6,607,60701
50906385,6,604,60401
50906815,6,608,60801
55005969,6,605,60504
55007070,2,207,20702
