art,klasse,ordnung,familie
1120404,1,115,11514
1160413,1,121,12109
2010105,2,201,20101
2070621,2,206,20609
2070803,2,206,20611
2070809,2,206,20611
2090603,2,207,20710
2090709,2,207,20709
2090712,2,207,20709
2090717,2,207,20709
2090731,2,207,20709
2130317,2,244,24402
2130322,2,244,24414
2130323,2,244,24413
2130509,2,244,24415
2130811,2,244,24407
2130818,2,244,24407
2130824,2,244,24407
3010610,3,301,30105
5010109,6,601,60101
5010111,6,601,60101
5040112,6,604,60401
5040202,6,604,60402
5050303,6,605,60503
5060102,6,606,60601
5060203,6,606,60602
5060210,6,606,60602
5070210,6,607,60702
5080107,6,608,60801
21102895,2,206,20612
21103172,6,606,60601
21103173,6,607,60702
21103589,6,607,60702
21103605,6,604,60401
50901010,6,609,60905
50903201,6,605,60505
50903610,6,607,60704
50903782,6,607,60704
50904611,6,605,60506
50905919,6,605,60504
50905976,6,606,60602
