art,klasse,ordnung,familie
1040102,1,106,10608
1040201,1,106,10601
1040202,1,106,10601
1070204,1,108,10803
1070416,1,108,10813
1070421,1,108,10813
1070510,1,108,10811
1080102,1,109,10901
1080201,1,109,10904
1100410,1,113,11342
1100608,1,113,11313
1100703,1,113,11312
1120301,1,115,11512
1140201,1,116,11601
1160103,1,121,12102
2050110,2,231,23102
2050510,2,231,23101
2070706,2,206,20612
2070812,2,206,20611
2090213,2,207,20702
2090505,2,207,20707
2090529,2,207,20707
2100201,2,220,22004
2120212,2,219,21905
2120317,2,219,21905
2130926,2,244,24405
2130935,2,244,24405
2140212,2,214,21401
2221139,2,250,250134
2221803,2,250,250148
2222205,2,250,250178
2222207,2,250,250178
2222317,2,250,250179
2223237,2,250,250072
3010109,3,301,30112
3010610,3,301,30105
3010813,3,301,30107
3010815,3,301,30107
3040106,3,303,30303
3060501,4,402,40204
3070502,4,403,40325
4020305,5,514,51405
4060102,5,520,52001
4090301,5,528,52825
4100401,5,550,550139
4120502,5,527,52717
5010109,6,601,60101
5040209,6,604,60402
5050502,6,605,60505
5060205,6,606,60602
21102274,6,607,60702
21102314,1,113,11343
21103095,6,605,60501
21103208,3,301,30109
21103444,1,113,11311
21103456,5,528,52825
21103592,2,250,250072
50903080,5,528,52831
50903398,5,527,52717
50903869,2,241,24103
50905067,1,113,11304
50905494,5,526,52601
50905511,5,527,52718
50905715,3,301,30105
50906735,5,550,550072
50906906,4,403,40339
50907533,1,109,10901
50907586,2,250,250148
55003612,5,550,550072
55004043,5,550,550072
55005502,5,550,550072
55006506,5,542,54208
55008840,5,542,54208
55009398,6,608,60801
55014146,2,219,21902
