art,klasse,ordnung,familie
2010202,2,204,20401
2090603,2,207,20710
3010815,3,301,30107
5010109,6,601,60101
5020201,6,602,60204
5050507,6,605,60505
5060102,6,606,60601
5060204,6,606,60602
5060210,6,606,60602
5070210,6,607,60702
5070301,6,607,60703
5080106,6,608,60801
5090101,6,610,61001
21102309,6,607,60702
21102538,6,607,60701
21103170,6,605,60501
21103172,6,606,60601
21103173,6,607,60702
50903201,6,605,60505
50904611,6,605,60506
50905976,6,606,60602
50906385,6,604,60401
55003243,6,617,61701
55003337,5,527,52718
55003583,6,615,61501
55005360,6,617,61701
55005506,6,620,62010
55007268,6,620,62010
