art,klasse,ordnung,familie
1070810,1,108,10814
2090603,2,207,20710
2130509,2,244,24415
2130525,2,244,24417
2130704,2,244,24406
2130706,2,244,24406
3010815,3,301,30107
3040111,3,303,30303
4090102,5,528,52808
5010109,6,601,60101
5040202,6,604,60402
5050507,6,605,60505
5050613,6,605,60506
5050624,6,605,60506
5060102,6,606,60601
5060210,6,606,60602
5070210,6,607,60702
5090102,6,609,60901
21103170,6,605,60501
50901010,6,609,60905
50903581,6,607,60704
50904186,6,607,60701
50905919,6,605,60504
55003583,6,615,61501
