art,klasse,ordnung,familie
2050104,2,231,23102
2050109,2,231,23102
2050112,2,231,23102
2050117,2,231,23102
2050207,2,229,22901
2050215,2,229,22901
2050503,2,231,23101
2050504,2,231,23101
2050507,2,231,23101
2070304,2,206,20603
2070309,2,206,20603
2070402,2,206,20608
2070404,2,206,20608
2070405,2,206,20608
2070406,2,206,20608
2070408,2,206,20608
2070503,2,206,20607
2070508,2,206,20607
2070511,2,206,20607
2070513,2,206,20607
2070514,2,206,20607
2070516,2,206,20607
2070520,2,206,20607
2070522,2,206,20607
2070524,2,206,20607
2070525,2,206,20607
2070526,2,206,20607
2070606,2,206,20609
2070617,2,206,20609
2070619,2,206,20609
2070621,2,206,20609
2070704,2,206,20612
2070706,2,206,20612
2070720,2,206,20612
2070726,2,206,20612
2070731,2,206,20612
2070734,2,206,20612
2070803,2,206,20611
2070809,2,206,20611
2070903,2,206,20613
2070905,2,206,20613
2070906,2,206,20613
2070909,2,206,20613
2070914,2,206,20613
2071004,2,206,20615
2071103,2,206,20614
2071104,2,206,20614
2071108,2,206,20614
2071113,2,206,20614
2071117,2,206,20614
2090509,2,207,20707
2090524,2,207,20707
2090603,2,207,20710
2090702,2,207,20709
2090712,2,207,20709
2090731,2,207,20709
2090736,2,207,20709
2100307,2,220,22003
2100402,2,220,22005
2100407,2,220,22005
2100410,2,220,22005
2110402,2,223,22302
2110501,2,223,22305
2110701,2,223,22307
2110702,2,223,22307
2110804,2,223,22315
2110904,2,223,22308
2120323,2,219,21901
2120329,2,219,21901
5040205,6,604,60402
21102895,2,206,20612
50903880,2,231,23102
50903939,6,607,60702
