art,klasse,ordnung,familie
1100107,1,113,11304
1100112,1,113,11304
1160105,1,121,12101
1160401,1,121,12110
1160403,1,121,12110
1160405,1,121,12110
1160406,1,121,12110
1160409,1,121,12110
1160410,1,121,12110
1160411,1,121,12110
1160413,1,121,12109
1160416,1,121,12110
1160421,1,121,12110
1160422,1,121,12110
1160423,1,121,12110
1160424,1,121,12110
1160425,1,121,12110
1160426,1,121,12110
1160427,1,121,12110
1160430,1,121,12110
1160432,1,121,12110
1160433,1,121,12110
1160434,1,121,12110
1160435,1,121,12110
1160437,1,121,12110
1160438,1,121,12109
1160439,1,121,12110
1160440,1,121,12109
1160446,1,121,12110
1160447,1,121,12109
1160449,1,121,12109
1160454,1,121,12110
1160456,1,121,12109
1160457,1,121,12109
1160459,1,121,12110
1160460,1,121,12110
2070503,2,206,20607
2070504,2,206,20607
2070507,2,206,20607
2070508,2,206,20607
2070516,2,206,20607
2070520,2,206,20607
2070526,2,206,20607
2070529,2,206,20607
2070532,2,206,20607
2070606,2,206,20609
2070710,2,206,20612
2070718,2,206,20612
2070720,2,206,20612
2070726,2,206,20612
2070731,2,206,20612
2070734,2,206,20612
2070903,2,206,20613
2070905,2,206,20613
2070906,2,206,20613
2070909,2,206,20613
2070914,2,206,20613
2071108,2,206,20614
2071113,2,206,20614
5060101,6,606,60601
5060102,6,606,60601
5060103,6,606,60601
5060202,6,606,60602
5060203,6,606,60602
5060206,6,606,60602
5060207,6,606,60602
5060211,6,606,60602
21102317,6,606,60602
21102565,6,606,60601
21102595,1,121,12110
21102689,6,606,60601
21102895,2,206,20612
21102973,1,121,12101
21103172,6,606,60601
21103266,6,606,60601
50901113,2,206,20607
50901114,2,206,20607
50901166,6,606,60602
50901206,1,121,12110
50901243,1,121,12110
50901294,1,121,12110
50901329,1,121,12110
50901404,6,606,60602
50901502,1,121,12109
50901839,6,606,60601
50901841,1,121,12101
50901983,6,606,60601
50902152,1,121,12101
50902302,1,121,12110
50902548,6,606,60601
50902769,6,606,60601
50903087,6,606,60602
50903245,1,121,12110
50903252,6,606,60602
50903875,6,606,60602
50904311,6,606,60601
50904367,1,121,12110
50904671,1,121,12109
50905008,6,606,60601
50905907,6,606,60602
50905976,6,606,60602
50906315,2,206,20614
50906365,6,606,60602
50906464,6,606,60601
50906470,6,606,60601
50906472,6,606,60602
50906835,6,606,60601
50907329,6,606,60602
55006634,6,606,60602
55006970,1,113,11304
55007116,6,606,60602
55007316,6,606,60601
55007421,6,606,60602
55007485,6,606,60602
55007883,6,606,60602
55007970,1,121,12110
55008337,6,602,60201
55008978,6,606,60601
55009805,6,606,60602
55010105,6,606,60601
55010259,1,121,12110
55010264,1,121,12110
55010517,1,121,12109
55010526,1,121,12109
55010530,1,121,12110
55011198,1,121,12109
55013202,1,121,12110
