art,klasse,ordnung,familie
1070111,1,108,10802
1070403,1,108,10813
1070404,1,108,10813
1070410,1,108,10813
1070420,1,108,10813
1070501,1,108,10812
1070506,1,108,10812
1070518,1,108,10810
1070519,1,108,10810
1070524,1,108,10810
1071204,1,108,10819
1080101,1,109,10901
1080102,1,109,10901
1080201,1,109,10904
1080202,1,109,10904
1100510,1,113,11314
1120109,1,115,11509
1120115,1,115,11509
1120118,1,115,11509
1120119,1,115,11509
1120203,1,115,11510
1120303,1,115,11512
1120421,1,115,11514
1120603,1,115,11504
1120704,1,115,11506
1120810,1,115,11507
1120814,1,115,11507
1120820,1,115,11507
1120821,1,115,11507
1120905,1,115,11508
1120911,1,115,11508
1120920,1,115,11508
1140102,1,119,11901
1150105,1,120,12001
1150204,1,120,12002
1150301,1,120,12003
1160102,1,121,12101
1160201,1,121,12103
1160411,1,121,12110
1160417,1,121,12109
1160608,1,121,12105
1160906,1,121,12120
1161016,1,121,12124
2010102,2,202,20201
2010105,2,201,20101
2010202,2,204,20401
2010203,2,204,20401
2020108,2,227,22701
2040108,2,231,23105
2050133,2,231,23102
2050511,2,231,23101
2050602,2,222,22201
2050605,2,222,22201
2050606,2,222,22201
2070101,2,206,20601
2070304,2,206,20603
2070401,2,206,20608
2070402,2,206,20608
2070404,2,206,20608
2070405,2,206,20608
2070510,2,206,20606
2070617,2,206,20609
2080105,2,234,23406
2080109,2,234,23405
2080203,2,234,23408
2080232,2,234,23408
2080241,2,234,23408
2080501,2,234,23401
2080502,2,234,23401
2080505,2,234,23401
2090603,2,207,20710
2100102,2,242,24201
2100113,2,242,24201
2100307,2,220,22003
2100403,2,220,22005
2130203,2,244,24402
2130704,2,244,24406
2130706,2,244,24406
2130710,2,244,24406
2130712,2,244,24406
2130715,2,244,24406
2130716,2,244,24406
2130718,2,244,24406
2130814,2,244,24407
2130917,2,244,24405
2130920,2,244,24405
2130927,2,244,24405
2140212,2,214,21401
2140213,2,214,21401
2140218,2,214,21401
2150108,2,235,23501
2150225,2,235,23507
2210214,2,241,24103
2210216,2,241,24103
2220310,2,250,250023
2222315,2,250,250179
2222327,2,250,250179
2222423,2,250,250175
3010103,3,301,30112
3010401,3,301,30114
3010407,3,301,30114
3010613,3,301,30105
3010803,3,301,30107
3010815,3,301,30107
3010827,3,301,30107
3010829,3,301,30107
3030102,3,305,30506
3030103,3,305,30506
3030105,3,305,30506
3030116,3,305,30506
3030204,3,305,30504
3030209,3,305,30504
3030210,3,305,30504
3030418,3,305,30513
3030424,3,305,30513
3040111,3,303,30303
3040512,3,303,30321
3040527,3,303,30320
3040707,3,303,30332
3040720,3,303,30332
3050102,3,306,30602
3050105,3,306,30602
3060416,4,402,40206
3060501,4,402,40204
3070101,4,403,40303
3070309,4,403,40328
3070802,4,403,40336
3070805,4,403,40336
3070807,4,403,40336
5010109,6,601,60101
5050301,6,605,60503
5050302,6,605,60503
21102329,1,121,12117
21102570,2,244,24406
21102636,1,108,10819
21102750,1,121,12102
21102787,3,303,30330
21102929,3,305,30506
50901351,2,207,20702
50901455,2,234,23408
50902216,2,244,24405
50902219,2,235,23507
50902264,1,115,11509
50902727,1,113,11312
50902829,1,108,10810
50903119,1,108,10810
50903206,2,206,20605
50903720,3,305,30528
50904402,2,234,23408
50904405,2,234,23408
50904655,2,250,250179
50905846,3,301,30105
50906004,3,305,30528
50907546,3,305,30504
55005440,6,612,61204
55005969,6,605,60504
55006133,4,403,40325
55006998,1,115,11509
55008110,2,235,23505
55010613,1,108,10812
55010614,3,305,30528
55010616,4,403,40328
55010617,4,403,40327
55010618,4,403,40325
55012378,4,403,40325
55012716,4,403,40327
55014322,2,207,20702
55014365,4,403,40325
55014528,4,403,40325
55014529,4,403,40325
55014533,1,108,10812
55014551,4,403,40325
55014552,4,403,40325
