art,klasse,ordnung,familie
2070508,2,206,20607
2070809,2,206,20611
2090525,2,207,20707
2090603,2,207,20710
2090736,2,207,20709
5010114,6,601,60101
5060102,6,606,60601
5070210,6,607,60702
5070301,6,607,60703
21102442,6,607,60702
21102541,6,607,60702
21103172,6,606,60601
21103173,6,607,60702
50901858,6,609,60904
50902764,6,607,60702
50903581,6,607,60704
50903610,6,607,60704
50904607,6,608,60801
50904933,6,607,60702
50904953,6,608,60801
55005921,6,607,60702
55007457,6,607,60702
