art,klasse,ordnung,familie
1070520,1,108,10812
1120603,1,115,11504
1160411,1,121,12110
2070404,2,206,20608
2070803,2,206,20611
2070809,2,206,20611
2090712,2,207,20709
2130310,2,244,24413
2130313,2,244,24413
2130321,2,244,24413
2130509,2,244,24415
2130516,2,244,24417
2130525,2,244,24417
5010118,6,601,60101
5020201,6,602,60204
5040112,6,604,60401
5050303,6,605,60503
5050613,6,605,60506
5060103,6,606,60601
5090102,6,609,60901
50901010,6,609,60905
50901976,6,609,60904
50903574,6,615,61501
50903782,6,607,60704
50906385,6,604,60401
