art,klasse,ordnung,familie
1030108,1,104,10403
1100120,1,113,11309
1100601,1,113,11315
1100708,1,113,11311
1120420,1,115,11513
1120603,1,115,11504
1160403,1,121,12110
1160434,1,121,12110
2010105,2,201,20101
2010202,2,204,20401
2070808,2,206,20611
2070809,2,206,20611
2090603,2,207,20710
2090712,2,207,20709
2090722,2,207,20709
2090728,2,207,20709
2090731,2,207,20709
2223219,2,250,250072
3010825,3,301,30107
3040111,3,303,30303
4050101,5,518,51801
4060102,5,520,52001
4100401,5,550,550139
5010109,6,601,60101
5020201,6,602,60204
5050302,6,605,60503
5060210,6,606,60602
5070201,6,607,60702
5070209,6,607,60702
5070210,6,607,60702
5070301,6,607,60703
21102316,6,607,60702
21103085,6,606,60601
21103173,6,607,60702
21103605,6,604,60401
50901010,6,609,60905
50903087,6,606,60602
50903201,6,605,60505
50903334,6,608,60801
50903553,2,207,20709
50903574,6,615,61501
50903581,6,607,60704
50903610,6,607,60704
50904186,6,607,60701
50904312,6,605,60504
50904933,6,607,60702
50905919,6,605,60504
50905976,6,606,60602
50906385,6,604,60401
55003243,6,617,61701
55003583,6,615,61501
55003786,6,620,62001
55004247,6,603,60305
55004817,6,620,62001
55004892,5,550,550118
55005440,6,612,61204
55005969,6,605,60504
55006339,6,607,60702
55007443,6,620,62001
55008054,6,607,60702
