art,klasse,ordnung,familie
1070810,1,108,10814
1100505,1,113,11314
1120113,1,115,11509
1120121,1,115,11509
1120304,1,115,11512
1120818,1,115,11507
1120905,1,115,11508
1120920,1,115,11508
1160411,1,121,12110
1160413,1,121,12109
1160430,1,121,12110
1161016,1,121,12124
1161019,1,121,12124
2010105,2,201,20101
2010202,2,204,20401
2070402,2,206,20608
2090603,2,207,20710
2090712,2,207,20709
2090731,2,207,20709
3050206,3,306,30601
5010109,6,601,60101
5040112,6,604,60401
5040202,6,604,60402
5050303,6,605,60503
5050502,6,605,60505
5050617,6,605,60506
5060102,6,606,60601
5060210,6,606,60602
5070210,6,607,60702
5070301,6,607,60703
5090102,6,609,60901
21103173,6,607,60702
21103605,6,604,60401
50902174,6,609,60905
50904953,6,608,60801
