art,klasse,ordnung,familie
1020611,1,102,10213
1070501,1,108,10812
1120810,1,115,11507
1120820,1,115,11507
1160411,1,121,12110
2010105,2,201,20101
2010202,2,204,20401
2050605,2,222,22201
2070404,2,206,20608
2080314,2,243,24301
2090206,2,207,20702
2090603,2,207,20710
2100414,2,220,22005
2130210,2,244,24402
2130220,2,244,24402
2130609,2,244,24408
2130706,2,244,24406
2130708,2,244,24406
2130709,2,244,24406
2130715,2,244,24406
2130826,2,244,24407
2130835,2,244,24407
2130908,2,244,24405
3010625,3,301,30105
3010815,3,301,30107
3030101,3,305,30506
3030104,3,305,30506
3050105,3,306,30602
5010109,6,601,60101
5020201,6,602,60204
5030201,6,603,60302
5040112,6,604,60401
5040202,6,604,60402
5050301,6,605,60503
5050302,6,605,60503
5050407,6,605,60504
5050502,6,605,60505
5050613,6,605,60506
21102570,2,244,24406
50902495,6,609,60904
50903574,6,615,61501
