art,klasse,ordnung,familie
2050605,2,222,22201
2070809,2,206,20611
2090104,2,207,20704
2090213,2,207,20702
2090603,2,207,20710
2090607,2,207,20710
2090712,2,207,20709
2120328,2,219,21904
2130101,2,244,24420
2130110,2,244,24420
2130205,2,244,24402
2130220,2,244,24402
2130317,2,244,24402
2130405,2,244,24415
2130511,2,244,24417
2130525,2,244,24417
2130613,2,244,24408
2130704,2,244,24406
2130706,2,244,24406
2130709,2,244,24406
2130907,2,244,24405
2130908,2,244,24405
2140213,2,214,21401
2222624,2,250,250150
3010301,3,301,30103
3010604,3,301,30105
3010611,3,301,30105
3010625,3,301,30105
3010815,3,301,30107
3010825,3,301,30107
3010828,3,301,30107
3040111,3,303,30303
3041102,3,303,30344
3050106,3,306,30602
21102570,2,244,24406
21102763,2,250,250151
21102785,2,250,250151
21103216,2,244,24419
21103505,3,301,30105
21103565,2,234,23408
21103627,2,244,24405
21103643,3,301,30107
50901010,6,609,60905
50901858,6,609,60904
50902209,6,606,60602
50902216,2,244,24405
50902487,6,609,60904
50903574,6,615,61501
50904186,6,607,60701
50904953,6,608,60801
50905976,6,606,60602
55009442,6,607,60704
55013847,3,301,30105
